sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S9901538;Smartphone Apple MTVA3QL/A Hexa Core 8 GB RAM 512 GB Blue;https://cdnbigbuy.com/images/0195949020483_I00.jpg;-;0;1;0;5;1;1;-;1,238.52;0.00%;-;1,331.74;0.00%;
S7832246;Smartphone Samsung Galaxy S24+ 6,7\" 512 GB Black;https://cdnbigbuy.com/images/8431775032996_S7832246_P00.jpg;-;0;1;0;5;1;1;-;1,171.70;0.00%;-;1,246.49;0.00%;
S7834681;Smartphone Xiaomi Redmi Note 13 Pro 5G 6,7\" Octa Core 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812750568_S7834681_P40.jpg;-;0;1;0;5;13;1;-;256.06;0.00%;-;275.33;0.00%;
S7832218;Smartphone Samsung Galaxy S24 6,1\" 256 GB Purple;https://cdnbigbuy.com/images/8431775032927_S7832218_P00.jpg;-;0;1;0;5;1;1;-;886.60;0.00%;-;943.19;0.00%;
S7750412;Smartphone Apple iPhone 13 6,1\" 4 GB RAM 512 GB A15 Blue;https://cdnbigbuy.com/images/0194252710975_S7750412_P10.jpg;-;0;1;0;5;1;1;-;857.34;0.00%;-;912.06;0.00%;
S7750013;Smartphone Apple iPhone 12 White 64 GB 6,1\" 4 GB RAM;https://cdnbigbuy.com/images/0194252029855_S7750013_P01.jpg;-;0;1;0;5;46;1;-;469.46;0.00%;-;504.80;0.00%;
S77102155;Smartphone Crosscall Stellar X5 6,5\" 128 GB 8 GB RAM;https://cdnbigbuy.com/images/S77102155_3700764729311_s77_p01.jpg;-;0;1;0;5;20;1;-;604.06;0.00%;-;649.53;0.00%;
S9907323;Mobile telephone for older adults TCL T301P-3BLCA122-2 1,8\" Grey 4 GB RAM;https://cdnbigbuy.com/images/4894461962771_S9907323_P00.jpg;-;0;1;0;5;33;1;-;17.42;0.00%;-;20.99;0.00%;
S9909452;Smartphone Xiaomi MZB0FDFEU 6,67\" Octa Core 12 GB RAM 512 GB Blue;https://cdnbigbuy.com/images/6941812750001_S9909452_P00.jpg;-;1;1;0;5;21;1;-;306.12;0.00%;-;329.16;0.00%;
S9906775;Smartphone SPC 2520364T Quad Core 3 GB RAM 64 GB 128 GB Black;https://cdnbigbuy.com/images/8436609912055_R00.jpg;-;0;1;0;5;1;1;-;71.18;0.00%;-;80.89;0.00%;
S9127785;Smartphone Samsung SM-G525F/DS Black 5,3\" 4 GB RAM Octa Core Snapdragon 850;https://cdnbigbuy.com/images/8806092175068_S9127785_P01.jpg;-;0;1;0;5;2;1;-;201.83;0.00%;-;221.79;0.00%;
S9127821;Smartphone Samsung Galaxy A33 Black 6 GB RAM 6,4\" 128 GB;https://cdnbigbuy.com/images/8806094268164_S9127821_P01.jpg;-;0;1;0;5;94;1;-;188.31;0.00%;-;206.93;0.00%;
S9195923;Smartphone Xiaomi POCO X6 PRO 6,67\" Mediatek Dimensity 8300 Ultra 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6941812757994_I10.jpg;-;0;1;0;5;9;1;-;274.90;0.00%;-;302.09;0.00%;
S0457146;Smartphone Cubot A1 6,5\" 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6924136720783_S0457146_P00.jpg;-;0;1;0;5;5;1;-;81.57;0.00%;-;88.66;0.00%;
S0240780;Smartphone Oppo 110010346625 Qualcomm Snapdragon 680 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/6932169345569_S0240780_P00.jpg;-;0;1;0;5;16;1;-;143.66;0.00%;-;154.47;0.00%;
S9158401;Smartphone Samsung Galaxy A25 6,5\" 8 GB RAM 256 GB Yellow;https://cdnbigbuy.com/images/8806095382654_S9158401_P00.jpg;-;0;1;0;5;20;1;-;198.57;0.00%;-;218.21;0.00%;
S8107957;Smartphone Oppo OPPO Reno12 Pro 5G 12 GB RAM 512 GB Steel;https://cdnbigbuy.com/images/6932169346016_S8107957_P00.jpg;-;0;1;0;5;47;1;-;366.00;0.00%;-;385.26;0.00%;
S8107647;Smartphone Realme C65 128 GB Black;https://cdnbigbuy.com/images/6941764429970_R00.jpg;-;0;1;0;5;98;1;-;113.00;0.00%;-;121.51;0.00%;
S8107638;Smartphone Xiaomi 14 Ultra 6,73\" 16 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6941812763124_I00.jpg;-;0;1;0;5;23;1;-;933.58;0.00%;-;982.72;0.00%;
S8106696;Smartphone Poco X6 256 GB 6,67\" White 12 GB RAM;https://cdnbigbuy.com/images/6941812761311_R00.jpg;-;0;1;0;5;49;1;-;219.08;0.00%;-;233.06;0.00%;
S8107169;Smartphone Xiaomi 13T 8 GB RAM Green 256 GB;https://cdnbigbuy.com/images/6941812736418_R00.jpg;-;0;1;0;5;31;1;-;335.52;0.00%;-;353.18;0.00%;
S9910080;Smartphone Apple iPhone 15 Pro Hexa Core 8 GB RAM 256 GB White;https://cdnbigbuy.com/images/0195949048401_I01.jpg;-;0;1;0;5;11;1;-;1,136.03;0.00%;-;1,221.54;0.00%;
S0239221;Smartphone ZTE Blade A34 6,6\" Octa Core 2 GB RAM 64 GB Green;https://cdnbigbuy.com/images/6902176103209_S0239221_P00.jpg;-;0;1;0;5;6;1;-;55.91;0.00%;-;64.26;0.00%;
S9906791;Mobile phone SPC 2318R 2,8\" Red 32 GB RAM 32 GB;https://cdnbigbuy.com/images/8436542859127_S9906791_P00.jpg;-;0;1;0;5;11;1;-;40.60;0.00%;-;46.67;0.00%;
S0455297;Smartphone Motorola G24 6,56\" 8 GB RAM 128 GB MediaTek Helio G85 Black Grey;https://cdnbigbuy.com/images/0840023259234_S0455297_P00.jpg;-;0;1;0;5;468;1;-;102.09;0.00%;-;109.77;0.00%;
S7606948;Mobile phone SPC Internet HARMONY BLACK Bluetooth FM 2.4\" Black;https://cdnbigbuy.com/images/8436542853880_0_A01.jpg;-;0;1;0;5;12;1;-;38.45;0.00%;-;42.72;0.00%;
S8106775;Smartphone ZTE Blade A31 Lite 5\" 1,4 GHz Spreadtrum 1 GB RAM 32 GB Blue;https://cdnbigbuy.com/images/6902176083686_I00.jpg;-;0;1;0;5;4;1;-;33.97;0.00%;-;37.74;0.00%;
S8101745;Smartphone Google Pixel 7 6,3\" Yellow 8 GB RAM 128 GB;https://cdnbigbuy.com/images/0840244700676_S8101745_P02.jpg;-;0;1;0;5;4;1;-;336.57;0.00%;-;354.28;0.00%;
S8107084;Mobile phone Nokia 2660 FLIP DS 2,8\" Black;https://cdnbigbuy.com/images/6438409076526_S8107084_P00.jpg;-;0;1;0;5;23;1;-;52.28;0.00%;-;58.09;0.00%;
S8107951;Smartphone Motorola Moto G24 6,56\" 8 GB RAM 256 GB;https://cdnbigbuy.com/images/S8107951_08400232580530.jpg;-;0;1;0;5;8;1;-;111.81;0.00%;-;120.23;0.00%;
S8106265;Smartphone Honor 90 6,7\" 8 GB RAM Black 256 GB;https://cdnbigbuy.com/images/6936520825936_I00.jpg;-;0;1;0;5;37;1;-;253.07;0.00%;-;269.22;0.00%;
S8106985;Smartphone OnePlus 12R 6,78\" 16 GB RAM 256 GB Grey Iron Grey;https://cdnbigbuy.com/images/6921815626183_S8106985_P00.jpg;-;0;1;0;5;292;1;-;454.29;0.00%;-;478.20;0.00%;
S8102335;Smartphone Ulefone Armor 16 PRO Black 5,93\" 4 GB RAM ARM Cortex-A53 64 GB;https://cdnbigbuy.com/images/6937748734833_I01.jpg;-;0;1;0;5;19;1;-;120.52;0.00%;-;129.59;0.00%;
S8101725;Smartphone Google Pixel 6A Black 6,1\" 6 GB RAM Google Tensor charcoal 128 GB;https://cdnbigbuy.com/images/0810029934961_S8101725_P02.jpg;-;0;1;0;5;28;1;-;287.08;0.00%;-;305.40;0.00%;
S9148451;Smartphone Motorola Moto G54 6,5\" 12 GB RAM 256 GB Black Midnight Blue;https://cdnbigbuy.com/images/S9148451_0840023254956_P00.jpg;-;0;1;0;5;17;1;-;181.58;0.00%;-;199.54;0.00%;
S9139760;Smartphone Samsung SM-F731BZAHEUE                  8 GB RAM 6,7\" 3,4\" 512 GB;https://cdnbigbuy.com/images/8806095012766_S9139760_P00.jpg;-;0;1;0;5;1;1;-;686.08;0.00%;-;737.72;0.00%;
S9127970;Smartphone Xiaomi Note 12 Pro 5G Black 6,67\" 128 GB 6 GB RAM Octa Core MediaTek Dimensity 1080 Midnight black;https://cdnbigbuy.com/images/6941812709672_I01.jpg;-;0;1;0;5;64;1;-;182.87;0.00%;-;200.96;0.00%;
S7818778;Smartphone Xiaomi Xiaomi 12T Pro 6,67\" Blue 8 GB RAM 256 GB;https://cdnbigbuy.com/images/6934177797569_I02.jpg;-;0;1;0;5;7;1;-;691.39;0.00%;-;743.43;0.00%;
S7826076;Smartphone Samsung Galaxy Z Flip5 Cream 512 GB Octa Core 8 GB RAM;https://cdnbigbuy.com/images/8431775031944_S7826076_P01.jpg;-;0;1;0;5;1;1;-;1,227.57;0.00%;-;1,305.93;0.00%;
S7834834;Smartphone Poco POCO X6 5G 6,7\" Octa Core 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6941812756072_S7834834_P00.jpg;-;0;1;0;5;17;1;-;329.51;0.00%;-;354.31;0.00%;
S7197959;Smartphone Xiaomi XIAOMI 14 512 GB;https://cdnbigbuy.com/images/3662515059903_S7197959_P00.jpg;-;0;1;0;5;4;1;-;1,079.33;0.00%;-;1,160.57;0.00%;
S7169242;Smartphone Apple iPhone SE Black A15 64 GB;https://cdnbigbuy.com/images/0194253013198_S7169242_P02.jpg;-;0;1;0;5;11;1;-;448.71;0.00%;-;493.09;0.00%;
S7187877;Smartphone Samsung A14 6,6\" 64 GB Silver 4 GB RAM 64 GB;https://cdnbigbuy.com/images/8806094843378_S7187877_P01.jpg;-;0;1;0;5;26;1;-;192.32;0.00%;-;211.34;0.00%;
S7192884;Smartphone Apple iPhone 15 Pro 1 TB;https://cdnbigbuy.com/images/0195949021275_S7192884_P01.jpg;-;0;1;0;5;4;1;-;1,662.65;0.00%;-;1,787.80;0.00%;
S7180868;Smartphone Apple IPhone 14 Plus 6,7\" 4G LTE 12 MP 512 GB;https://cdnbigbuy.com/images/0194253376231_S7180868_P01.jpg;-;0;1;0;5;9;1;-;836.14;0.00%;-;908.85;0.00%;
S7194028;Smartphone Apple Iphone 15 Pro Max 1 TB;https://cdnbigbuy.com/images/0195949050237_S7194028_P01.jpg;-;0;1;0;5;2;1;-;1,838.86;0.00%;-;1,977.27;0.00%;
S7180850;Smartphone Apple iPhone 14 6,1\'\' Purple A15 128 GB;https://cdnbigbuy.com/images/0194253408918_S7180850_P01.jpg;-;0;1;0;5;30;1;-;766.84;0.00%;-;833.52;0.00%;
S7798651;Smartphone iPhone 15 Plus Apple MU0Y3QL/A 6,7\" 128 GB 8 GB RAM Black;https://cdnbigbuy.com/images/0195949040665_I20.jpg;-;0;1;0;5;17;1;-;848.90;0.00%;-;903.09;0.00%;
S7798655;Smartphone iPhone 15 Plus Apple MU173QL/A 6,7\" 128 GB 8 GB RAM Green;https://cdnbigbuy.com/images/0195949041389_I20.jpg;-;0;1;0;5;5;1;-;848.90;0.00%;-;903.09;0.00%;
S7837144;Smartphone Samsung Galaxy M55 5G 6,7\" Octa Core 128 GB Black 8 GB RAM;https://cdnbigbuy.com/images/8806095551135_S7837144_P00.jpg;-;0;1;0;5;115;1;-;423.23;0.00%;-;455.09;0.00%;
S9138328;Smartphone Samsung SM-F731BZAGEUE                  6,7\" 3,4\" 256 GB 8 GB RAM Octa Core Qualcomm Snapdragon 8 Gen 2 Grey Graphite;https://cdnbigbuy.com/images/8806095012773_S9138328_P01.jpg;-;0;1;0;5;1;1;-;683.62;0.00%;-;735.08;0.00%;
S9910608;Smartphone Xiaomi Redmi Note 13 Pro+ Octa Core 8 GB RAM 256 GB White;https://cdnbigbuy.com/images/6941812750346_S9910608_P00.jpg;-;0;1;0;5;6;1;-;304.90;0.00%;-;327.85;0.00%;
S7836604;Smartphone Oppo Oppo A60 6,7\" Octa Core 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/8435280932291_S7836604_P00.jpg;-;0;1;0;5;1;1;-;172.73;0.00%;-;185.73;0.00%;
S7832219;Smartphone Samsung Galaxy S24 6,1\" 256 GB Black;https://cdnbigbuy.com/images/8431775032910_S7832219_P00.jpg;-;0;1;0;5;30;1;-;886.60;0.00%;-;943.19;0.00%;
S7817876;Smartphone Apple iPhone 12 6,1\" Purple Lilac Light mauve Octa Core 256 GB;https://cdnbigbuy.com/images/0194252430552_I21.jpg;-;0;1;0;5;23;1;-;691.29;0.00%;-;743.32;0.00%;
S9162429;Smartphone Samsung SM-A057GZSVEUE Qualcomm Snapdragon 680 4 GB RAM 128 GB Black Silver;https://cdnbigbuy.com/images/8806095268231_S9162429_P50.jpg;-;0;1;0;5;130;1;-;107.48;0.00%;-;118.11;0.00%;
S9911253;Smartphone ZTE Blade A73 6,6\" Octa Core 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/S9911253_69021761006970.jpg;-;0;1;0;5;32;1;-;75.40;0.00%;-;85.68;0.00%;
S9911254;Smartphone ZTE Blade V50 Design 6,6\" Octa Core 4 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6902176102325_S9911254_P00.jpg;-;0;1;0;5;3;1;-;97.50;0.00%;-;105.98;0.00%;
S0454659;Smartphone Xiaomi MZB0FTSEU 256 GB 8 GB RAM Black;https://cdnbigbuy.com/images/6941812757383_S0454659_P00.jpg;-;0;1;0;5;175;1;-;111.65;0.00%;-;118.78;0.00%;
S0452657;Smartphone Realme Black 4 GB RAM 128 GB;https://cdnbigbuy.com/images/6941764417359_S0452657_P01.jpg;-;0;1;0;5;259;1;-;100.78;0.00%;-;108.37;0.00%;
S7826519;Smartphone Nothing Nothing Phone 2 Grey 12 GB RAM Octa Core 512 GB;https://cdnbigbuy.com/images/6974434220904_S7826519_P01.jpg;-;0;1;0;5;12;1;-;687.31;0.00%;-;739.04;0.00%;
S7817038;Smartphone Apple iPhone 13 Pink 6,1\" A15 128 GB;https://cdnbigbuy.com/images/0194252707739_I01.jpg;-;0;1;0;5;1;1;-;557.26;0.00%;-;599.20;0.00%;
S9901186;Smartphone Alcatel 1 2021 Quad Core 1 GB RAM 16 GB Blue;https://cdnbigbuy.com/images/4894461899824_S9901186_P00.jpg;-;0;1;0;5;29;1;-;43.02;0.00%;-;49.45;0.00%;
S9911251;Smartphone ZTE Blade A54 6,6\" Octa Core 4 GB RAM 64 GB Grey;https://cdnbigbuy.com/images/6902176101526_S9911251_P00.jpg;-;0;1;0;5;71;1;-;66.91;0.00%;-;76.03;0.00%;
S0239377;Smartphone Samsung SM-A057GZKUEUB Qualcomm Snapdragon 680 4 GB RAM Black;https://cdnbigbuy.com/images/8806095268408_S0239377_P00.jpg;-;0;1;0;5;10;1;-;110.33;0.00%;-;119.92;0.00%;
S7837143;Smartphone Samsung Galaxy M55 5G 6,7\" Octa Core 128 GB Green 8 GB RAM;https://cdnbigbuy.com/images/8806095551241_S7837143_P00.jpg;-;0;1;0;5;71;1;-;423.23;0.00%;-;455.09;0.00%;
S7833649;Smartphone Nothing Nothing Phone 2a 6,7\" Octa Core 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6974434221857_S7833649_P00.jpg;-;0;1;0;5;24;1;-;292.40;0.00%;-;314.41;0.00%;
S9157861;Smartphone Samsung Galaxy S24 6,2\" Exynos 2400 8 GB RAM 256 GB Grey;https://cdnbigbuy.com/images/8806095299785_S9157861_P00.jpg;-;0;1;0;5;5;1;-;630.85;0.00%;-;685.71;0.00%;
S7836605;Smartphone Oppo Oppo A60 6,7\" Octa Core 8 GB RAM 256 GB Lilac;https://cdnbigbuy.com/images/8435280932307_S7836605_P00.jpg;-;0;1;0;5;5;1;-;172.73;0.00%;-;185.73;0.00%;
S9193143;Smartphone Google ? 6,3\" 8 GB RAM 256 GB Yellow;https://cdnbigbuy.com/images/0810029936668_S9193143_P00.jpg;-;0;1;0;5;1;1;-;447.98;0.00%;-;486.93;0.00%;
S7710630;Mobile phone Alcatel 2057 2,4\" White;https://cdnbigbuy.com/images/4894461924748_S7710630_P01.jpg;-;0;1;0;5;70;1;-;32.37;0.00%;-;35.57;0.00%;
S9907315;Smartphone TCL 40SE Octa Core 6 GB RAM 256 GB Grey;https://cdnbigbuy.com/images/4894461958880_S9907315_P00.jpg;-;0;1;0;5;4;1;-;104.82;0.00%;-;113.93;0.00%;
S9143915;Smartphone Xiaomi Redmi Note 12S 6,43\" 256 GB 8 GB RAM Octa Core Helio G96 Black;https://cdnbigbuy.com/images/6941812728956_S9143915_P01.jpg;-;0;1;0;5;57;1;-;145.84;0.00%;-;160.26;0.00%;
S9193821;Smartphone Nubia RedMagic 9 Pro  6,8\" SNAPDRAGON 8 gen 3 12 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6974608316983_S9193821_P00.jpg;-;0;1;0;5;1;1;-;796.52;0.00%;-;856.47;0.00%;
S9198144;Smartphone Samsung SM-A155FZKIEUB 6,5\" MediaTek Helio G99 8 GB RAM 256 GB Blue Black;https://cdnbigbuy.com/images/8806095589961_S9198144_P00.jpg;-;0;1;0;5;23;1;-;162.53;0.00%;-;178.60;0.00%;
S9167292;Smartphone Motorola Moto G24 6,56\" 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/S9167292_08400232592270.jpg;-;0;1;0;5;25;1;-;102.00;0.00%;-;112.09;0.00%;
S9157867;Smartphone Samsung Galaxy S24 Ultra 6,8\" 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/8806095308180_S9157867_P00.jpg;-;0;1;0;5;25;1;-;975.51;0.00%;-;1,048.94;0.00%;
S7610267;Smartphone TCL 408 BLUE ARM Cortex-A53 4 GB RAM 64 GB Blue Midnight Blue;https://cdnbigbuy.com/images/4894461961064_S7610267_P00.jpg;-;0;1;0;5;27;1;-;72.67;0.00%;-;78.99;0.00%;
S7180849;Smartphone Apple iPhone 14 6,1\" 5G 3840 x 2160 px 128 GB;https://cdnbigbuy.com/images/0194253409571_S7180849_P01.jpg;-;0;1;0;5;30;1;-;766.79;0.00%;-;833.47;0.00%;
S9127867;Smartphone Samsung Galaxy S23 6,1\" Qualcomm Snapdragon 8 Gen 2 8 GB RAM 256 GB Cream;https://cdnbigbuy.com/images/8806094724813_S9127867_P00.jpg;-;0;1;0;5;13;1;-;516.44;0.00%;-;561.35;0.00%;
S9157868;Smartphone Samsung Galaxy S24 Ultra 6,8\" 12 GB RAM 512 GB Grey;https://cdnbigbuy.com/images/8806095309200_S9157868_P00.jpg;-;0;1;0;5;46;1;-;975.51;0.00%;-;1,048.94;0.00%;
S0430551;Mobile phone Panasonic Corp. KX-TU155EX;https://cdnbigbuy.com/images/5025232915347_R0-v_11.jpg;-;0;1;0;5;13;1;39.29;39.29;0.00%;-;43.18;0.00%;
S9911793;Smartphone Realme Realme 12X 6,6\" Octa Core 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6941764431041_S9911793_P00.jpg;-;0;1;0;5;1;1;-;175.22;0.00%;-;188.41;0.00%;
S7835751;Smartphone Samsung Galaxy A55 6,7\" Octa Core 128 GB Blue 8 GB RAM;https://cdnbigbuy.com/images/8806095467399_S7835751_P00.jpg;-;0;1;0;5;6;1;-;418.70;0.00%;-;450.22;0.00%;
S0454242;Smartphone Realme C53  6,74\" Unisoc TigerT612 256 GB 8 GB RAM Black;https://cdnbigbuy.com/images/6941764421448_S0454242_P00.jpg;-;0;1;0;5;1579;1;-;102.66;0.00%;-;109.21;0.00%;
S9148457;Smartphone Xiaomi Redmi 13C ARM Cortex-A55 MediaTek Helio G85 4 GB RAM 128 GB Blue Black;https://cdnbigbuy.com/images/6941812753651_S9148457_P00.jpg;-;0;1;0;5;55;1;-;96.20;0.00%;-;106.89;0.00%;
S9906348;Smartphone Samsung A14 6,6\" Octa Core 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806094843439_I00.jpg;-;0;1;0;5;34;1;-;121.11;0.00%;-;131.64;0.00%;
S9910610;Smartphone Xiaomi Poco C65 MediaTek Helio G85 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/6941812754368_S9910610_P00.jpg;-;0;1;0;5;41;1;-;111.15;0.00%;-;120.82;0.00%;
S9911250;Smartphone ZTE Blade A54 6,6\" Octa Core 4 GB RAM 64 GB Blue;https://cdnbigbuy.com/images/6902176103247_S9911250_P00.jpg;-;0;1;0;5;55;1;-;67.25;0.00%;-;76.42;0.00%;
S7609545;Smartphone Samsung A55 5G YELLOW 8 GB RAM 256 GB Yellow Black;https://cdnbigbuy.com/images/8806095467504_I00.jpg;-;0;1;0;5;2;1;-;431.50;0.00%;-;459.04;0.00%;
S9901185;Smartphone Alcatel 1 2021 Quad Core 1 GB RAM 16 GB Black;https://cdnbigbuy.com/images/4894461899817_S9901185_P00.jpg;-;0;1;0;5;11;1;-;43.02;0.00%;-;49.45;0.00%;
S7708347;Smartphone CROSSCALL ACTION X5 Black 64 GB 4 GB RAM 5,45\";https://cdnbigbuy.com/images/3700764722220_S7708347_P02.jpg;-;0;1;0;5;3;1;-;457.09;0.00%;-;491.49;0.00%;
S7830142;Smartphone Xiaomi Note 12 Grey 6,67\" 6,7\" 64 GB 4 GB RAM Octa Core;https://cdnbigbuy.com/images/6941812717042_I01.jpg;-;0;1;0;5;17;1;-;128.87;0.00%;-;138.57;0.00%;
S7822511;Smartphone Vivo Vivo Y76 5G Blue 6,58“ 8 GB RAM Octa Core MediaTek Dimensity 6,6\" 1 TB 128 GB 256 GB;https://cdnbigbuy.com/images/6935117844046_I01.jpg;-;2;1;0;5;2;1;314.46;282.56;10.14%;338.13;303.83;10.14%;
S7822438;Smartphone Vivo Vivo Y22s Dark blue 6,55\" 6 GB RAM 1 TB 128 GB;https://cdnbigbuy.com/images/S7822438_6935117856261_P02.jpg;-;0;1;0;5;4;1;-;199.31;0.00%;-;214.31;0.00%;
S7822158;Smartphone Vivo Vivo Y16 6,35\" Golden 4 GB RAM 6,5\" 1 TB 128 GB;https://cdnbigbuy.com/images/S7822158_6935117855202_77_p02.jpg;-;0;1;0;5;5;1;-;164.90;0.00%;-;177.31;0.00%;
S9127875;Smartphone Samsung SM-S911B 6,1\" 128 GB 8 GB RAM Octa Core Qualcomm Snapdragon 8 Gen 2 Black;https://cdnbigbuy.com/images/8806094724721_I01.jpg;-;0;1;0;5;53;1;-;463.83;0.00%;-;504.16;0.00%;
S9906805;Mobile telephone for older adults SPC 2331N Black 16 GB;https://cdnbigbuy.com/images/8436609912109_S9906805_P00.jpg;-;0;1;0;5;98;1;-;30.62;0.00%;-;35.60;0.00%;
S9906390;Smartphone Samsung SM-A546BZKCEEB Octa Core 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806094968446_S9906390_P00.jpg;-;1;1;0;5;38;1;-;264.65;0.00%;-;284.57;0.00%;
S7195563;Smartphone Samsung SM-S711BLGDEUB 8 GB RAM;https://cdnbigbuy.com/images/8806095137520_S7195563_P00.jpg;-;0;1;0;5;8;1;-;647.44;0.00%;-;696.17;0.00%;
S7822513;Smartphone Vivo Vivo Y76 5G 6,58“ 5G 8 GB RAM 6,6\" 1 TB 128 GB 128 GB;https://cdnbigbuy.com/images/6935117844022_S7822513_P02.jpg;-;0;1;0;5;8;1;-;276.73;0.00%;-;297.56;0.00%;
S9901457;Smartphone Apple iPhone 12 6,1\" Hexa Core 4 GB RAM 128 GB White;https://cdnbigbuy.com/images/0194252031551_S9901457_P00.jpg;-;0;1;0;5;3;1;-;492.15;0.00%;-;529.19;0.00%;
S0240263;Smartphone Samsung SM-A155FZBDEUB MediaTek Helio G99 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/8806095368740_S0240263_P00.jpg;-;0;1;0;5;3;1;-;130.47;0.00%;-;141.82;0.00%;
S0240191;Smartphone Samsung SM-A256BZKDEUB 6,5\" Octa Core 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806095152578_S0240191_P00.jpg;-;0;1;0;5;34;1;-;172.85;0.00%;-;185.86;0.00%;
S9906335;Smartphone Samsung SM-A047F/DSN 6,5\" Octa Core 3 GB RAM 32 GB Green;https://cdnbigbuy.com/images/8806094581911_S9906335_P00.jpg;-;0;1;0;5;6;1;-;96.72;0.00%;-;105.13;0.00%;
S9909527;Smartphone Xiaomi MZB0FT4EU Octa Core MediaTek Helio G85 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/6941812757147_S9909527_P00.jpg;-;0;1;0;5;18;1;-;111.76;0.00%;-;121.48;0.00%;
S7609102;Smartphone Samsung A25 5G YELOWW 128 GB;https://cdnbigbuy.com/images/8806095382753_S7609102_P00.jpg;-;0;1;0;5;11;1;-;244.04;0.00%;-;262.41;0.00%;
S9911228;Smartphone Maxcom MS507 Quad Core 3 GB RAM 32 GB Black;https://cdnbigbuy.com/images/5908235975856_R00.jpg;-;0;1;0;5;5;1;-;69.83;0.00%;-;79.35;0.00%;
S7159689;Smartphone Apple iPhone 12 A14 Black 6,1\";https://cdnbigbuy.com/images/0194252029619_S7159689_P01.jpg;-;0;1;0;5;9;1;-;530.09;0.00%;-;576.19;0.00%;
S9912687;Smartphone Xiaomi MZB0FLLEU 6,74\" Octa Core MediaTek Helio G85 6 GB RAM 128 GB Purple;https://cdnbigbuy.com/images/6941812753781_S9912687_P00.jpg;-;0;1;0;5;1;1;-;98.66;0.00%;-;107.24;0.00%;
S9910026;Smartphone Xiaomi Poco C65 6,74\" Octa Core MediaTek Helio G85 6 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941812753507_S9910026_P00.jpg;-;0;1;0;5;46;1;-;98.85;0.00%;-;107.45;0.00%;
S7171579;Smartphone Apple iPhone 12 A14 Green 6,1\" 64 GB;https://cdnbigbuy.com/images/0194252030974_S7171579_P01.jpg;-;0;1;0;5;5;1;-;529.93;0.00%;-;576.01;0.00%;
S9906424;Smartphone Samsung Galaxy M13 Octa Core 4 GB RAM 128 GB Green;https://cdnbigbuy.com/images/8806094359039_S9906424_P00.jpg;-;0;1;0;5;8;1;-;162.69;0.00%;-;176.84;0.00%;
S5627455;Smartphone Samsung A15  MediaTek Helio G99 4 GB RAM 128 GB Black Black/Blue;https://cdnbigbuy.com/images/8806095368696_S5627455_P10.jpg;-;0;1;0;5;137;1;-;133.67;0.00%;-;145.29;0.00%;
S7173073;Smartphone Apple iPhone 11 White 6,1\" A13 128 GB;https://cdnbigbuy.com/images/0194252099537_S7173073_P02.jpg;-;0;1;0;5;11;1;-;403.41;0.00%;-;443.31;0.00%;
S9909537;Smartphone Xiaomi Redmi A2 6,52\" Octa Core 3 GB RAM 64 GB Black;https://cdnbigbuy.com/images/6941812743119_S9909537_P00.jpg;-;0;1;0;5;4;1;-;68.86;0.00%;-;78.25;0.00%;
S7191667;Smartphone Samsung SM-F946BZKBEUB Black 12 GB RAM 256 GB;https://cdnbigbuy.com/images/8806095019086_I01.jpg;-;0;1;0;5;1;1;-;1,737.35;0.00%;-;1,868.12;0.00%;
S9906790;Mobile phone SPC 2318N 2,8\" Bluetooth 800 mAh Black;https://cdnbigbuy.com/images/8436542857888_S9906790_P00.jpg;-;0;1;0;5;40;1;-;40.24;0.00%;-;46.25;0.00%;
S7827771;Smartphone Nothing Phone 2 6,7\" 512 GB 12 GB RAM Octa Core White;https://cdnbigbuy.com/images/6974434220997_R01.jpg;-;0;1;0;5;22;1;-;687.33;0.00%;-;739.06;0.00%;
S7820303;Smartphone Apple iPhone 14 Pro 6,1\" 1 TB;https://cdnbigbuy.com/images/0194253406020_S7820303_P02.jpg;-;0;1;0;5;14;1;-;1,497.21;0.00%;-;1,592.78;0.00%;
